Delta,Theta,Alpha,Beta,Gamma,Attention
2.46680044275,3.99491868116,6.3270955667,7.78359950862,4.12622292379,1
3.88368269958,4.24441931884,7.59371039071,8.44403114006,4.69005020001,1
3.22374850684,2.3354073727,5.6245411963,5.03284084362,2.99947898606,1
2.29304703042,1.20512585628,4.09513883288,2.97987600082,1.79621176249,1
1.82971834512,0.815032943935,3.49515109239,2.37301646367,1.34516057988,1
1.58912755421,0.683796272452,3.26488280955,2.41725736595,1.26776737157,1
1.46247245335,0.80582447878,3.25776933624,3.16414512399,1.44354968262,1
1.491954171,1.69904321155,3.92070133638,5.43345135508,1.97244000758,1
1.23543529432,3.11881608359,4.06636122349,7.29874486493,2.14444916679,1
1.01156022708,3.96057354317,3.60615396525,7.18536400296,1.96705534248,1
1.13610865266,4.34053317247,3.24749744896,6.40554374961,1.9370674291,1
1.82759432702,5.00848521008,3.59684338539,6.3112094083,2.35525706278,1
2.67043513068,4.96572537073,4.04162172375,6.01989134134,2.62084103088,1
3.96258455448,5.75294038042,5.81494115556,7.90428390059,3.38033662426,1
3.97737268458,5.29323367934,6.71012118334,9.14632091829,3.62834593673,1
3.79313847343,4.82417143778,7.83670060205,11.0509257884,4.46752968836,1
3.34032268431,3.53929736223,7.88801312639,11.3358924856,5.05713751776,1
3.14946143649,2.60332846564,7.03827368407,10.7723394714,5.09659605188,1
3.90784165752,3.31950485256,7.30586067899,13.2013913915,6.06475857785,1
4.70258318181,5.09986602077,7.26141891152,16.5513669407,7.17710446516,1
4.48972234073,6.30413586279,6.12173352446,16.3327613616,6.99953061687,1
3.26138050567,5.11000145236,4.24955941355,10.7319117847,4.8117586174,1
2.7899770668,3.83162387449,3.38752922169,6.95694988379,3.34575326586,1
3.1265418519,3.49233126309,3.39250025253,6.18767273015,3.062146693,1
2.99375035606,3.03924429606,3.09608311175,5.79711492726,2.81842056493,1
2.61386647351,2.80159559537,2.90185804565,5.9114715703,2.78870786474,1
2.63153903033,3.20589309663,3.4161438427,7.43008281641,3.43577960382,1
3.10867234577,3.9893702047,4.39872122142,9.88914876897,4.52493498043,1
4.02993402661,4.92480243942,5.53864056764,12.5832920279,5.74728893476,1
3.01494995983,3.62264778646,4.09079038495,9.16770515054,4.17676544615,1
2.09538620265,2.96691458408,3.30953638041,6.96384395818,3.08536630923,1
1.39212700435,2.93737879822,3.10424103295,6.00805676117,2.47652383231,1
0.868896640328,3.28129604603,3.06516083228,5.71125747732,2.17854715157,1
0.433672912549,2.94774098425,2.30984960496,4.39528486355,1.68318585922,1
0.355654820639,3.118932048,2.18735294132,4.18701658979,1.84124022334,1
0.513386254522,3.6301584407,2.63131561087,4.81686574741,2.61899101005,1
1.26727608764,5.01898859783,4.08995478978,7.31047329089,4.74815617541,1
2.27543146075,4.94842604725,4.42851324702,8.08797319507,5.65909718398,1
2.65905468025,4.09538017288,3.96232653823,6.88733991645,4.68686561242,1
3.09021116401,4.1719876775,4.80603028349,7.01788110952,4.50298345167,1
3.65943174857,4.55153323448,6.55111776808,8.08869038668,5.04702817966,1
2.39198042702,3.09623666383,1.18828812624,3.68626771,1.82697160099,1
3.26758417211,3.0848821976,1.15777357194,3.34691393076,1.48310628368,1
4.34499512765,2.80104536897,1.24228699741,3.09968089512,1.41377329688,1
4.21975204911,2.01213019503,1.25515401972,2.52612500726,1.31337018622,1
4.08275769603,1.61878035125,1.59609641426,2.56113255594,1.56398583264,1
4.00501560992,1.52774874129,2.43307442927,3.25836243924,2.33854564327,1
4.56448582447,1.93269695876,4.54709305315,5.3577796627,4.57827645979,1
3.8898666679,2.04739003553,5.49113033627,5.66802905684,5.73865423084,1
3.45584703256,3.08100440185,5.58082379071,4.51789101064,4.89925312623,1
3.37137762183,4.43817243159,5.48572784981,3.40330766016,3.47799413393,1
3.49467218453,5.19860027384,5.29174139234,2.78362385336,2.48681544464,1
3.78180577915,5.60221356297,5.26136493469,2.65341566785,2.01566760181,1
3.21586352501,4.22395430688,3.99660173501,2.18246270388,1.46315930764,1
2.80453874889,2.88354367162,2.59865730829,1.73262062354,1.20002399922,1
3.83558425998,2.92214549352,1.82058460202,1.49695671259,1.35095827268,1
4.93328643592,3.30040086514,1.36925383482,1.23987744368,1.41377162633,1
5.7029422371,3.52247916587,1.29202461488,1.26702973118,1.45006355792,1
5.19964024769,2.95640353869,1.1932952222,1.38543390382,1.26366076986,1
3.66367350583,1.87387604668,0.945701107198,1.38190838978,0.902695331337,1
2.61489027975,1.02918569094,0.72588032813,1.20999868324,0.599449358359,1
3.10753100253,0.784689793287,0.945735701332,0.94356653079,0.432109058815,1
4.49283298172,0.776960162381,1.3097955624,0.604283943109,0.293008101896,1
5.3852143617,0.72379703517,1.38837844623,0.392592383821,0.201057971163,1
5.85002110283,0.657521216599,1.29381396301,0.302807513166,0.165978227105,1
6.20133864168,0.651404224575,1.12491184281,0.286800825415,0.169685413334,1
6.21363010092,0.762504177674,0.846571038603,0.321937598696,0.198846039549,1
5.5323612255,0.965890319488,0.537665734095,0.395943052937,0.229162092155,1
5.28172932369,1.24948298256,0.466016905396,0.533793934061,0.26544401712,1
4.13740254854,1.10636573859,0.433901939628,0.48798472928,0.208024508524,1
4.3230939769,1.23192339935,0.465806708822,0.410264125549,0.162580899025,1
5.32212598963,1.48682487988,0.460292896304,0.314883968169,0.129396277044,1
6.91502970556,1.79004626596,0.467381863907,0.275766935097,0.124997186899,1
7.35824782517,1.71349083794,0.409282594591,0.253052038327,0.124805914126,1
7.77414857327,1.58645974115,0.381341221277,0.314476137244,0.16154588996,1
7.92942792498,1.40123644062,0.400695237582,0.547388328882,0.291330343583,1
8.04527340944,1.55082457592,0.649057227591,1.46815397737,0.856770180093,1
7.55640861896,3.827843212,1.83461543521,4.98165163299,3.18043701725,1
4.27961939582,5.72465177987,2.70796652049,7.90783494088,5.01038061316,1
3.4591360932,5.45182724827,3.01831713038,9.54637461357,5.55555838561,1
4.0632948001,5.03460004219,3.71386218889,12.4417456208,6.66214761022,1
5.11321031198,4.53687423148,4.12122414506,13.9057163856,6.94297931624,1
5.53965123647,3.8699113601,3.81853297012,12.2194993279,5.61447391525,1
5.95387814006,3.79930649344,4.2643714091,11.5703867785,4.98535930552,1
4.71942177009,3.31733547509,4.42870775261,9.35646945597,4.28113098174,1
3.49396901554,2.98181984761,4.1811211083,6.82852330231,3.72827253228,1
3.79062733752,2.95131808204,3.1144784774,4.20744766434,2.7394972969,1
6.22161195642,3.30848240428,2.0918037107,2.55854729504,1.82197049715,1
7.04190519634,2.85736252484,1.12618427679,1.36826392563,0.978693560204,1
6.62328627924,2.24747305531,0.650298270801,0.853370740304,0.589363408085,1
6.01548986202,1.8136852472,0.472490817761,0.728609383671,0.483047191232,1
5.34931935068,1.56980520381,0.461413047677,0.907832026643,0.566665197822,1
4.49238291353,1.59417670858,0.607315139259,1.58820527637,0.899974506606,1
3.83750064245,2.30626671467,0.988400123637,3.42835481907,1.73357946459,1
4.03546522413,3.52632940531,1.48650736039,6.58387468991,3.0195372886,1
4.82604310332,4.151494085,1.94386336955,9.90035850293,4.46071152758,1
4.61222194342,3.08641841895,2.0114214505,9.19080748644,4.68793892235,1
4.53388391576,2.37420651076,2.07401225497,7.19017599284,4.8505443031,1
4.5464960893,2.33465440115,2.079008181,5.51216446715,5.05651860419,1
4.62934485138,2.8138714019,2.08712164729,5.00537157711,5.55291247536,1
4.29623704613,3.43299410006,2.0486285638,5.24194389584,5.94100821516,1
3.37736772469,3.75445662949,2.08468645949,5.52329435633,5.76992956432,1
2.65080798291,3.72635881471,2.47410949471,5.81446359886,5.43747423989,1
2.78790674265,2.06720104157,4.54966406615,9.32275293517,5.28730723251,1
2.27207339692,2.74147041477,4.81006894555,8.79930807529,5.74140438075,1
1.81323380105,3.33067321565,4.47427510057,7.79385372199,5.98449189153,1
1.57517456467,3.64654883343,3.85044700846,6.74502145993,5.9644286367,1
1.50530072981,3.57031524493,3.12144371835,5.5679263977,5.65635313159,1
1.58413751231,3.2921606537,2.51531830001,4.63291630076,5.38991680662,1
1.68175017635,2.87182077164,2.0938792212,4.14708601291,5.17510695573,1
1.72330355467,2.44873098628,1.8988067094,4.015000234,4.96542027309,1
1.80533125378,2.31015798003,2.08900735386,4.17840613811,4.85057748783,1
2.02782897693,2.61458907051,2.67640645979,4.70693588905,4.93020808279,1
2.3542760158,3.24658753034,3.51341046977,5.78741638826,5.21093755498,1
2.5075332225,3.99604417119,4.2308693829,7.4380016717,5.65015226153,1
1.94916083248,3.8967902773,3.8441930123,7.77753004219,5.21376886514,1
1.40012931347,3.65292413505,3.37049598832,7.76084596648,4.98829772157,1
1.03232224886,3.18237583307,2.95498180345,7.35178699541,4.86800258702,1
0.884405858288,2.33859795168,2.51739514559,6.44610811962,4.54333760064,1
1.11187538143,1.77751078028,2.59168538481,6.43251839331,4.83168208318,1
1.52745106057,1.58802745491,2.867886679,6.39257157098,4.92692829113,1
1.94246857879,2.31157714717,3.39543065329,6.71394076323,4.98600575498,1
2.05620071193,3.54412814014,3.81544935191,7.18919432442,4.80518841466,1
1.71824604862,3.83364375888,3.42393378795,6.25841806285,3.81657249529,1
1.67811244995,3.88389638274,3.14818164966,5.0216709549,3.11368300229,1
2.19270637457,4.74136859911,3.40367710447,4.50206214728,3.12859946158,1
2.68795738474,5.26048668136,3.35071972669,3.9602791007,3.07552170602,1
2.81313269984,4.78706382585,2.96783495034,3.77112384903,2.86182136122,1
2.7853719926,3.69924023627,2.69690469341,4.24687688584,2.76849118612,1
3.15192969289,2.7098906294,2.99171785155,5.69317220843,3.2495453071,1
3.97078089193,1.93877653368,3.63054782183,7.61070430087,4.34373040272,1
3.68814936013,1.40112172464,3.31769795498,7.0005457829,4.55098211761,1
2.90298026856,1.27722591136,3.27529282633,5.89086256205,4.53786818169,1
1.95861652836,1.25411206551,3.74155377573,5.01665207987,4.41490056807,1
1.36378460005,1.23552194303,4.31737744448,4.42311762272,4.20350003359,1
1.30517491067,1.27753066041,4.68873100234,4.27644489147,4.13652791734,1
1.5102863801,1.38212608986,4.69638794714,4.47598492965,4.16058790118,1
1.81982777517,1.67432357426,4.36471357673,4.83736108802,4.12039028549,1
2.38298428165,2.41552771799,3.98768673151,5.04345013512,3.90602519155,1
2.55626700334,2.87627766682,3.23231642884,4.15111999608,3.09922830462,1
2.8243909995,3.52793318826,3.20313884888,3.77491109085,3.02930967248,1
2.77532475155,3.85213595624,3.22938765442,3.30381005446,3.19226474334,1
2.31627585406,3.47320675544,2.93748366569,2.60970305321,3.22503650946,1
2.35118549464,3.49906623365,3.2491614612,2.73675495743,4.01192052157,1
2.03861819834,2.79198408123,2.90058400881,2.80194435147,3.988299053,1
1.98875878064,2.80758407972,2.64380670745,3.61073385435,4.15651698038,1
2.12570047938,3.68450045062,2.40441794048,4.89003502346,4.48572830342,1
2.08202046584,4.28978139496,2.0876683651,5.37178062737,4.29073043054,1
2.18060267422,4.62342158175,2.40151775232,5.95091024542,4.62158699021,1
2.40331518872,4.85848314188,3.55783433687,7.14305148026,5.81137551243,1
2.04776312018,4.03692038935,4.27356943988,6.64234257824,5.91339558978,1
1.75805691344,3.63061130196,4.34213418117,5.57974779721,5.54044491251,1
1.58887786284,3.57290886021,3.70640553393,4.44634726836,4.91525799675,1
1.36949290047,3.25127075143,2.97894204072,3.51375987151,4.22577706048,1
1.12140651733,2.7847019979,2.88540901315,3.16903915408,3.79094379356,1
0.901691389167,2.33408054417,3.2416625402,3.30894141194,3.57037962737,1
0.797222014089,2.07694498493,3.41326495008,3.75595462915,3.5505177344,1
0.746769310878,2.00437772001,3.00899895682,4.07092896367,3.5303691027,1
0.738780578998,2.00940916152,2.3460503167,4.22848862399,3.45487897156,1
0.796129976788,2.101415392,2.01513179193,4.40834952047,3.48673358371,1
0.967427730388,2.10874390582,2.15194512823,4.49462320652,3.69688618768,1
1.23086766886,1.93159419876,2.46159857528,4.49750672314,4.12825582477,1
1.35842805099,1.55761143246,2.36923945692,4.4377783853,4.36244215753,1
1.30022854172,1.36264904526,2.10946048122,4.85744493959,4.48486362644,1
1.09773384603,1.48153165717,1.95492674708,5.69980768179,4.53897772805,1
0.963776559542,1.9055120694,2.0901326598,6.86981940761,4.75865613987,1
3.63061198259,3.57631987702,1.74613171282,0.952974846704,0.321701900561,1
4.51443336962,3.34499953994,1.5093791951,0.491936959959,0.1873008133,1
5.01924135621,2.81465149959,1.3884390246,0.352487888506,0.129073504703,1
5.01123389037,2.2345055878,1.65488505915,0.413285526085,0.11492212366,1
4.76793345884,1.90295877266,2.44266534288,0.630814858897,0.127502394208,1
4.80236895551,2.02132563667,3.90770463235,1.03040645776,0.172812132475,1
5.17825442414,2.63889382798,5.93135702586,1.62571895404,0.26853980036,1
5.41347876769,3.33769240352,7.08113983826,2.15419221017,0.41809299102,1
5.69993327925,3.9059862253,6.71980085696,2.58947745033,0.682996215622,1
6.64111300978,4.46262500655,5.3332556878,3.23596350409,1.19641657029,1
5.01397660372,3.04317533519,1.73208938161,1.78583566969,0.791345844212,1
4.68071860455,2.0074843052,0.490257471834,0.669659144248,0.2764801778,1
5.23720535847,1.57276766154,0.368517423669,0.434099262529,0.142276348131,1
5.72187948195,1.28664929805,0.406063888109,0.397915302459,0.110388643421,1
6.31495264983,1.09129892947,0.535098195669,0.453183935865,0.115704102791,1
6.85543490099,0.921081329192,0.806711863804,0.613197160961,0.152605580524,1
7.5653814842,0.824620104039,1.53207837425,1.05221299811,0.272843370541,1
6.47726369206,0.858989652044,2.9175805129,1.81671944667,0.532125087633,1
4.00472593441,1.22372563239,3.9269859922,2.30814294802,0.845619000679,1
3.23930890147,2.69068780684,3.89197506598,2.58718659754,1.24567411879,1
3.90017571779,4.64438681827,2.85900975062,2.14664204202,1.23278397879,1
4.63660670578,5.72988664454,2.3067040715,1.27843207596,0.753007575464,1
5.75888347374,6.44477733047,2.48102390891,0.92334279665,0.526794658683,1
6.71494540734,6.83101691899,2.64964060936,0.871620401696,0.493758066795,1
7.21639364863,6.67524694542,2.60557381949,1.0533650879,0.614472689177,1
6.22634630756,4.97912914042,2.05734903074,1.35969141652,0.821266979322,1
4.9604690808,2.93106897371,1.60183980575,2.01210368523,1.23255881714,1
3.75273973031,1.18590089344,1.39948709233,2.64023167598,1.56976476203,1
3.20484367414,0.506148471891,1.16382831834,2.54237554863,1.38316454266,1
3.71828364586,0.419897134903,0.960358899006,2.61296013354,1.25884798974,1
5.86110469624,1.7115736532,1.74673603598,2.61040733495,1.0835695575,1
5.04411084497,1.64241042712,1.48193479153,1.9923647887,0.880267012024,1
3.81440429058,1.30853327556,1.16167352742,1.42864104921,0.627879634794,1
3.15532119139,1.10060911548,0.99420417989,1.12897765057,0.479083416583,1
3.23495537117,1.10982637755,1.01698356741,1.06672818159,0.448988737661,1
4.15514119115,1.42545382856,1.31545049249,1.29135479327,0.556512428995,1
5.27256670815,1.8941105679,1.81618781746,1.74314411345,0.750094239174,1
4.47704649693,1.68537908249,1.77562579682,1.75773028815,0.720911220769,1
4.1833701007,1.62493791234,1.77587625698,1.91527655684,0.751685218662,1
4.47018766629,1.91923184768,1.61546431811,2.02963511693,0.777050769191,1
4.90538936938,2.53409625072,1.32012223092,2.036240623,0.755708295009,1
5.88567115779,3.5396014986,1.31003418709,2.44152684109,0.888537912727,1
4.72692257699,2.94136534284,1.04438338481,2.11508056679,0.809770670756,1
3.48224541475,1.96714626108,0.836662209317,1.73811452185,0.744361570261,1
